,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,,
3,3408,USD Coin,USDC,usd-coin,4797,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55546939563,55546939563,,4,,,,2022-07-10T18:03:00.000Z,1.00000039,4449859211,-15.3731,-0.01827027,-0.01450929,-0.00674343,-0.04724257,-0.02869408,0.03970833,55546961213,5.9808,55546961213,,2022-07-10T18:03:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,07:14.5
4,1839,BNB,BNB,bnb,1000,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760,163276974.6,163276974.6,,5,,,,2022-07-10T18:03:00.000Z,233.9357116,868445354,-8.1334,0.10307854,-4.22597404,8.23703233,-18.04468227,-15.54552218,-41.84936533,38196315243,4.1127,38626706743,,2022-07-10T18:03:00.000Z,,,,,,07:14.5
5,4687,Binance USD,BUSD,binance-usd,4035,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17547224379,17547224379,,6,,,,2022-07-10T18:04:00.000Z,1.001560246,4420403155,-10.9223,0.02777487,0.04555841,-0.03080696,-0.01083092,-0.10535537,0.00642703,17574602375,1.8923,17574602375,,2022-07-10T18:04:00.000Z,1839,BNB,BNB,bnb,BUSD-BD1,07:14.5
6,52,XRP,XRP,xrp,755,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",1E+11,48343101197,99989535142,,7,,,,2022-07-10T18:04:00.000Z,0.325055411,812271721.7,14.9038,0.17518406,-6.12443358,2.83130918,-15.04503125,-24.11686942,-54.096331,15714186643,1.6918,32505541130,,2022-07-10T18:04:00.000Z,,,,,,07:14.5
7,2010,Cardano,ADA,cardano,515,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000,33739028516,34277702082,,8,,,,2022-07-10T18:03:00.000Z,0.460927449,603385620,-14.2028,0.11779551,-4.26243181,2.41671971,-20.72468195,-17.29469973,-51.59684813,15551244341,1.6744,20741735199,,2022-07-10T18:03:00.000Z,,,,,,07:14.5
8,5426,Solana,SOL,solana,347,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,345276553.4,511616946.1,,9,,,,2022-07-10T18:03:00.000Z,37.00691078,743318136.4,-18.0297,-0.11440031,-4.16980778,13.28176112,-0.96863802,-28.83504701,-63.98616259,12777618609,1.3758,18933362681,,2022-07-10T18:03:00.000Z,,,,,,07:14.5
9,74,Dogecoin,DOGE,dogecoin,505,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,1.32671E+11,1.32671E+11,,10,,,,2022-07-10T18:04:00.000Z,0.066803566,283159962.1,-0.7467,0.03362009,-4.48034189,1.45726953,-11.15313829,-23.81968925,-52.34629342,8862880185,0.9543,8862880185,,2022-07-10T18:04:00.000Z,,,,,,07:14.5
10,4943,Dai,DAI,multi-collateral-dai,1023,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6898904318,6898904318,,11,,,,2022-07-10T18:04:00.000Z,0.999833206,151283402.4,40.8588,0.01245912,-0.09471181,-0.09325103,0.04372754,0.05024343,0.06613737,6897753619,0.7427,6897753619,,2022-07-10T18:04:00.000Z,1027,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,07:14.5
11,6636,Polkadot,DOT,polkadot-new,362,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579315,1103303471,,12,904869778,6207411684,,2022-07-10T18:04:00.000Z,6.860005533,416613385,-1.1448,-0.26202439,-6.13363554,1.81642866,-21.55215541,-24.56783455,-61.37190751,6774799565,0.7295,7568667918,,2022-07-10T18:04:00.000Z,,,,,,07:14.5
12,1958,TRON,TRX,tron,654,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92480903952,92480907277,,13,71659659264,4848398300,,2022-07-10T18:03:00.000Z,0.067658685,505808140.7,-8.7349,-0.13754427,-3.86172089,5.21227573,-14.47913036,-9.30721942,14.17821622,6257136332,0.6737,6257136557,,2022-07-10T18:03:00.000Z,,,,,,07:14.5
13,5994,Shiba Inu,SHIB,shiba-inu,374,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,5.49063E+14,5.89735E+14,,14,,,,2022-07-10T18:03:00.000Z,1.11E-05,359774401.2,-20.6072,-0.0463758,-5.3239592,11.69863715,9.83870272,-10.49850399,-51.77588483,6099068140,0.6567,6550855382,,2022-07-10T18:03:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,07:14.5
14,5805,Avalanche,AVAX,avalanche,283,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000,283265450.1,404229626.5,,15,,,,2022-07-10T18:03:00.000Z,19.06488443,311323145.6,-7.4141,0.05015856,-5.45615293,17.84917287,-15.46411183,-39.45628169,-74.96127726,5400423069,0.5815,13726716788,,2022-07-10T18:03:00.000Z,,,,,,07:14.5
0,1,Bitcoin,BTC,bitcoin,9620,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000,19091075,19091075,,1,,,,2022-07-11T15:17:00.000Z,20395.30884,27304244038,-17.0208,-0.17733423,-2.54806424,2.56510095,-28.44362991,-30.77575143,-49.1934555,3.89368E+11,42.8176,4.28301E+11,,2022-07-11T15:17:00.000Z,,,,,,19:52.0
1,1027,Ethereum,ETH,ethereum,5819,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121503303.9,121503303.9,,2,,,,2022-07-11T15:17:00.000Z,1138.177596,11820128730,17.4507,-0.2397865,-2.19826977,2.2013795,-25.40959488,-43.46148072,-62.52689576,1.38292E+11,15.2076,1.38292E+11,,2022-07-11T15:17:00.000Z,,,,,,19:52.0
2,825,Tether,USDT,tether,35959,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65990930061,68156976395,,3,,,,2022-07-11T15:17:00.000Z,0.999377712,41249979188,-5.8364,-0.00605458,-0.00972243,0.02396998,0.02942088,0.43692152,-0.09877518,65949864670,7.2523,68114563098,,2022-07-11T15:17:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,19:52.0
3,3408,USD Coin,USDC,usd-coin,4801,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55546939563,55546939563,,4,,,,2022-07-11T15:16:00.000Z,1.000202074,4418976047,-1.2526,-0.00238408,0.00717114,-0.00094383,0.02434792,-0.11367201,-0.00852671,55558164134,6.1096,55558164134,,2022-07-11T15:16:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,19:52.0
4,1839,BNB,BNB,bnb,1001,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760,163276974.6,163276974.6,,5,,,,2022-07-11T15:16:00.000Z,231.0957109,945443304.5,7.8292,0.00100096,-0.79985446,2.41618507,-14.84064414,-17.82700571,-43.91504946,37732608520,4.1493,38157775027,,2022-07-11T15:16:00.000Z,,,,,,19:52.0
5,4687,Binance USD,BUSD,binance-usd,4035,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17547224379,17547224379,,6,,,,2022-07-11T15:17:00.000Z,1.001262769,4180672024,-7.058,-0.01721352,0.01161227,-0.03285005,0.19485037,-0.38723843,0.01456106,17569382463,1.932,17569382463,,2022-07-11T15:17:00.000Z,1839,BNB,BNB,bnb,BUSD-BD1,19:52.0
6,52,XRP,XRP,xrp,755,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",1E+11,48343101197,99989535142,,7,,,,2022-07-11T15:17:00.000Z,0.322937352,1198559153,76.5096,0.01108746,-2.70197956,-0.64248725,-11.76661817,-17.55703474,-54.46284519,15611793088,1.7168,32293735199,,2022-07-11T15:17:00.000Z,,,,,,19:52.0
7,2010,Cardano,ADA,cardano,516,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000,33934048406,34512850429,,8,,,,2022-07-11T15:16:00.000Z,0.445753919,713564423.6,20.73,0.22545762,-3.03994047,-4.16808285,-19.85472573,-10.33476288,-53.30350938,15126235079,1.6634,20058926375,,2022-07-11T15:16:00.000Z,,,,,,19:52.0
8,5426,Solana,SOL,solana,347,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,345442237.9,511616946.1,,9,,,,2022-07-11T15:16:00.000Z,34.9471317,822026526.5,11.0247,-0.25633885,-4.60613783,1.1997974,2.1139853,-26.45087349,-67.10294164,12072215383,1.3275,17879544796,,2022-07-11T15:16:00.000Z,,,,,,19:52.0
9,74,Dogecoin,DOGE,dogecoin,505,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,1.32671E+11,1.32671E+11,,10,,,,2022-07-11T15:17:00.000Z,0.063832253,321001776.4,16.3227,-0.12620967,-4.34797321,-6.83839576,-8.59921431,-22.79147162,-54.22245829,8468673846,0.9313,8468673846,,2022-07-11T15:17:00.000Z,,,,,,19:52.0
10,4943,Dai,DAI,multi-collateral-dai,1023,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6922819838,6922819838,,11,,,,2022-07-11T15:17:00.000Z,0.999821801,201946726.5,45.4275,-0.00605633,0.02491222,-0.09018438,0.02312317,-0.11908048,0.03163892,6921586196,0.7611,6921586196,,2022-07-11T15:17:00.000Z,1027,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,19:52.0
11,6636,Polkadot,DOT,polkadot-new,362,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579315,1103303471,,12,904869778,6141142355,,2022-07-11T15:17:00.000Z,6.786769217,349200151.1,-14.4809,0.20775407,-0.5569617,-3.77111348,-16.14949371,-25.66697124,-61.73073539,6702472895,0.737,7487866037,,2022-07-11T15:17:00.000Z,,,,,,19:52.0
12,1958,TRON,TRX,tron,654,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92480083001,92480126016,,13,71659659264,4698583705,,2022-07-11T15:16:00.000Z,0.065568044,531662831.5,3.8503,-0.33142239,-3.60748718,-2.35525073,-12.992217,-10.59409284,9.77855265,6063738169,0.6668,6063740989,,2022-07-11T15:16:00.000Z,,,,,,19:52.0
13,5994,Shiba Inu,SHIB,shiba-inu,374,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,5.49063E+14,5.89735E+14,,14,,,,2022-07-11T15:16:00.000Z,1.08E-05,295026188.3,-25.8275,-0.54341131,-1.9029382,5.14107516,15.76329686,-8.4834083,-59.77501886,5938681428,0.6531,6378588056,,2022-07-11T15:16:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,19:52.0
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,471,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,253530.3905,253530.3905,,15,,,,2022-07-11T15:16:00.000Z,20391.54239,114421953.1,19.1231,-0.0636581,-2.39202667,2.51993358,-28.33514014,-30.86013942,-49.20712092,5169875705,0.5685,5169875705,,2022-07-11T15:16:00.000Z,1027,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,19:52.0
0,1,Bitcoin,BTC,bitcoin,9620,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000,19091231,19091231,,1,,,,2022-07-11T18:36:00.000Z,20573.59593,22558067213,-19.4527,-0.05155705,-1.26423131,3.55285444,-27.93305926,-27.47745622,-48.27062847,3.92775E+11,42.8878,4.32046E+11,,2022-07-11T18:36:00.000Z,,,,,,38:19.7
1,1027,Ethereum,ETH,ethereum,5820,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121505539.2,121505539.2,,2,,,,2022-07-11T18:35:00.000Z,1150.071413,11267971014,9.782,-0.17179159,-1.50353629,2.47947297,-25.20467945,-40.12268384,-61.79416623,1.3974E+11,15.2796,1.3974E+11,,2022-07-11T18:35:00.000Z,,,,,,38:19.7
2,825,Tether,USDT,tether,35963,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65990930061,68156976395,,3,,,,2022-07-11T18:35:00.000Z,0.999338634,36040872082,-7.2663,-0.00291521,-0.01707333,0.02032352,0.02193899,0.23982839,-0.09691773,65947285883,7.2109,68111899668,,2022-07-11T18:35:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,38:19.7
3,3408,USD Coin,USDC,usd-coin,4822,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55546939563,55546939563,,4,,,,2022-07-11T18:35:00.000Z,1.00035427,4700672654,6.0254,4.37E-05,0.03202436,0.0236176,0.01652516,0.03477356,0.09667131,55566618151,6.0758,55566618151,,2022-07-11T18:35:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,38:19.7
4,1839,BNB,BNB,bnb,1001,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760,163276974.6,163276974.6,,5,,,,2022-07-11T18:35:00.000Z,232.8783608,943472080.8,8.6015,0.08655564,-0.20962581,2.5032566,-14.15418176,-13.25797195,-43.12313152,38023674212,4.1576,38452120414,,2022-07-11T18:35:00.000Z,,,,,,38:19.7
5,4687,Binance USD,BUSD,binance-usd,4036,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17547224379,17547224379,,6,,,,2022-07-11T18:35:00.000Z,1.001129925,4059600629,-7.6515,0.11295977,0.11158081,-0.03111524,0.16595157,-0.11280733,0.05292176,17567051434,1.9208,17567051434,,2022-07-11T18:35:00.000Z,1839,BNB,BNB,bnb,BUSD-BD1,38:19.7
6,52,XRP,XRP,xrp,756,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",1E+11,48343101197,99989535142,,7,,,,2022-07-11T18:36:00.000Z,0.325064183,1042599526,27.5162,-0.01818368,-0.10905992,0.30231235,-10.52638857,-15.07741192,-53.5730811,15714610701,1.7159,32506418315,,2022-07-11T18:36:00.000Z,,,,,,38:19.7
7,2010,Cardano,ADA,cardano,516,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000,33739028516,34277702082,,8,,,,2022-07-11T18:35:00.000Z,0.447338197,698466623.1,16.2944,-0.22773163,-2.80339591,-2.51698436,-20.31610035,-7.73411779,-52.53203474,15092756180,1.6503,20130218859,,2022-07-11T18:35:00.000Z,,,,,,38:19.7
8,5426,Solana,SOL,solana,348,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,345442141.5,511616946.1,,9,,,,2022-07-11T18:35:00.000Z,35.43540574,824753687.2,12.6753,-0.10316029,-3.90204843,1.74511446,4.04796121,-19.74331344,-65.48413031,12240882444,1.3385,18129354071,,2022-07-11T18:35:00.000Z,,,,,,38:19.7
9,74,Dogecoin,DOGE,dogecoin,505,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,1.32671E+11,1.32671E+11,,10,,,,2022-07-11T18:36:00.000Z,0.064320153,308711688.8,8.7866,-0.15679223,-3.59901986,-5.66395345,-8.41320146,-21.88654993,-53.02006396,8533403911,0.9318,8533403911,,2022-07-11T18:36:00.000Z,,,,,,38:19.7
10,4943,Dai,DAI,multi-collateral-dai,1023,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6918545952,6918545952,,11,,,,2022-07-11T18:35:00.000Z,1.000121562,202506179.8,33.9987,0.00511051,0.06725642,-0.05240124,0.00540882,0.07346685,0.06298483,6919386985,0.7566,6919386985,,2022-07-11T18:35:00.000Z,1027,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,38:19.7
11,6636,Polkadot,DOT,polkadot-new,363,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579315,1103303471,,12,904869778,6189669913,,2022-07-11T18:35:00.000Z,6.840398545,316124899.6,-24.0425,0.0161838,0.00308709,-2.5216329,-16.280102,-22.05892994,-60.7009722,6755436109,0.7387,7547035461,,2022-07-11T18:35:00.000Z,,,,,,38:19.7
12,1958,TRON,TRX,tron,655,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92479545802,92479547074,,13,71659659264,4722558175,,2022-07-11T18:35:00.000Z,0.065902604,505404281.8,0.3217,-0.00531626,-2.36272037,-2.31570092,-13.85857858,-6.5344222,10.66803827,6094642920,0.6664,6094643004,,2022-07-11T18:35:00.000Z,,,,,,38:19.7
13,5994,Shiba Inu,SHIB,shiba-inu,375,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,5.49063E+14,5.89735E+14,,14,,,,2022-07-11T18:35:00.000Z,1.09E-05,293548375.4,-18.0985,-0.40503968,-2.40737655,4.97401896,15.8458783,-0.82937698,-58.13155119,5961293081,0.6518,6402874663,,2022-07-11T18:35:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,38:19.7
14,5805,Avalanche,AVAX,avalanche,283,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000,283359267.4,404229626.5,,15,,,,2022-07-11T18:35:00.000Z,18.40233956,324068348.8,4.9325,-0.30537045,-3.11263195,5.33243373,-8.96257412,-39.43702689,-75.67162236,5214473456,0.5694,13249684482,,2022-07-11T18:35:00.000Z,,,,,,38:19.7
0,1,Bitcoin,BTC,bitcoin,9620,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000,19091318,19091318,,1,,,,2022-07-11T22:34:00.000Z,20107.57988,23189168182,-18.6872,-1.22986735,-3.23281644,0.736329,-29.75270613,-29.16480461,-49.38492419,3.8388E+11,42.943,4.22259E+11,,2022-07-11T22:34:00.000Z,,,,,,36:01.1
